ts,open,high,low,close,volume,provenance,sha256
1788656400,0.51,0.51,0.51,0.51,30.31,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788663600,0.51,0.53,0.51,0.53,47.04,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788674400,0.53,0.53,0.53,0.53,18.26,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788678000,0.52,0.52,0.52,0.52,1.86,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788681600,0.52,0.52,0.46,0.46,18.6,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788706800,0.52,0.52,0.52,0.52,59.53,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788714000,0.52,0.52,0.52,0.52,18.59,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788721200,0.52,0.52,0.52,0.52,18.6,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788724800,0.52,0.52,0.52,0.52,120.92,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788728400,0.52,0.52,0.52,0.52,68.82,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788732000,0.52,0.52,0.46,0.52,191.61,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788742800,0.45,0.45,0.45,0.45,18.95,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788771600,0.5,0.5,0.5,0.5,19.32,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788775200,0.49,0.49,0.49,0.49,9.78,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788789600,0.47,0.47,0.47,0.47,20.51,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788793200,0.5,0.5,0.5,0.5,3.38,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788804000,0.46,0.46,0.46,0.46,18.6,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788818400,0.45,0.49,0.45,0.49,25.05,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788822000,0.46,0.46,0.46,0.46,93.02,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788825600,0.48,0.48,0.48,0.48,20.1,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788832800,0.49,0.49,0.49,0.49,3.94,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788840000,0.47,0.47,0.47,0.47,20.1,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788865200,0.48,0.48,0.48,0.48,10.05,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788901200,0.47,0.47,0.47,0.47,18.46,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788904800,0.31,0.32,0.31,0.32,194.49,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788915600,0.44,0.44,0.44,0.44,39.6,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788919200,0.46,0.48,0.46,0.48,204.96,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788922800,0.46,0.46,0.46,0.46,20.51,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788926400,0.44,0.44,0.44,0.44,4.02,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788933600,0.47,0.47,0.47,0.47,65.0,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788948000,0.46,0.47,0.46,0.47,51.77,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788955200,0.46,0.46,0.46,0.46,4.1,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788962400,0.47,0.53,0.47,0.53,310.25,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788969600,0.5,0.55,0.5,0.55,200.21,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788973200,0.53,0.53,0.52,0.52,47.9,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788987600,0.55,0.55,0.55,0.55,9.0,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788991200,0.55,0.59,0.52,0.59,73.87,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788994800,0.56,0.56,0.56,0.56,0.88,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1788998400,0.58,0.58,0.58,0.58,10.04,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789005600,0.59,0.59,0.59,0.59,0.82,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789012800,0.59,0.59,0.59,0.59,1.64,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789016400,0.59,0.59,0.59,0.59,9.48,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789023600,0.52,0.52,0.51,0.51,102.0,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789034400,0.48,0.48,0.48,0.48,9.47,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789048800,0.33,0.56,0.32,0.56,1165.34,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789066800,0.31,0.31,0.31,0.31,10.0,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789077600,0.32,0.32,0.32,0.32,29.83,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789088400,0.3,0.3,0.3,0.3,1.25,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789102800,0.31,0.31,0.31,0.31,15.38,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789110000,0.3,0.3,0.3,0.3,1.76,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789135200,0.42,0.42,0.42,0.42,11.44,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789182000,0.37,0.37,0.37,0.37,12.94,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789308000,0.37,0.37,0.37,0.37,5.17,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789365600,0.3,0.3,0.27,0.27,94.78,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789401600,0.26,0.26,0.26,0.26,1.89,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789408800,0.31,0.32,0.31,0.32,59.79,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789560000,0.33,0.33,0.33,0.33,25.68,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789563600,0.31,0.31,0.31,0.31,18.6,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789596000,0.25,0.25,0.25,0.25,0.1,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789599600,0.29,0.29,0.29,0.29,0.1,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789653600,0.45,0.47,0.45,0.47,6.22,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789660800,0.48,0.48,0.48,0.48,10.05,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789693200,0.48,0.48,0.48,0.48,19.23,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789704000,0.47,0.48,0.47,0.48,61.29,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789725600,0.63,0.63,0.63,0.63,130.5,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789729200,0.6,0.6,0.6,0.6,16.21,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789768800,0.47,0.47,0.47,0.47,27.9,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789772400,0.48,0.48,0.48,0.48,296.04,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789786800,0.58,0.58,0.57,0.57,28.82,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789833600,0.59,0.59,0.59,0.59,3.29,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789851600,0.58,0.59,0.5,0.59,4.1,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789930800,0.53,0.53,0.53,0.53,5.0,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789934400,0.52,0.52,0.52,0.52,18.59,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1789952400,0.55,0.55,0.55,0.55,2.64,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790024400,0.53,0.53,0.53,0.53,1.82,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790028000,0.54,0.54,0.53,0.53,41.84,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790031600,0.55,0.58,0.55,0.58,17.18,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790035200,0.58,0.58,0.49,0.49,12.31,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790049600,0.45,0.45,0.44,0.44,31.05,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790096400,0.46,0.58,0.46,0.5,971.67,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790107200,0.65,0.66,0.6,0.62,72.93,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790128800,0.55,0.62,0.55,0.62,118.78,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
1790132400,0.56,0.56,0.56,0.56,1.0,candles-05,f4fc4a1a2f5f2c387c004f9b1e36cc8a03c21c739ed3090ca904a89b3d120338
