ts,open,high,low,close,volume,provenance,sha256
1787425200,0.31,0.32,0.31,0.32,297.02,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787450400,0.32,0.32,0.32,0.32,14.91,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787490000,0.31,0.31,0.31,0.31,30.27,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787493600,0.31,0.31,0.31,0.31,125.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787497200,0.32,0.32,0.32,0.32,196.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787518800,0.33,0.34,0.32,0.32,584.32,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787544000,0.31,0.31,0.31,0.31,15.38,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787554800,0.32,0.33,0.32,0.33,296.86,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787587200,0.29,0.3,0.29,0.3,32.71,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787605200,0.28,0.28,0.28,0.28,3.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787608800,0.26,0.26,0.26,0.26,2.76,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787612400,0.29,0.3,0.29,0.3,2.76,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787634000,0.25,0.25,0.14,0.14,25.3,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787713200,0.27,0.33,0.27,0.33,169.51,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787720400,0.29,0.29,0.29,0.29,16.42,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787749200,0.24,0.25,0.24,0.25,38.83,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787781600,0.19,0.19,0.19,0.19,17.81,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787785200,0.22,0.75,0.22,0.75,854.79,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787788800,0.25,0.25,0.25,0.25,19.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787796000,0.31,0.31,0.31,0.31,30.77,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787868000,0.23,0.23,0.23,0.23,1.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787889600,0.23,0.24,0.23,0.24,504.77,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787922000,0.43,0.43,0.43,0.43,1.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787929200,0.27,0.27,0.26,0.26,35.89,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787936400,0.2,0.2,0.03,0.03,1.01,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787986800,0.05,0.05,0.05,0.05,113.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1787990400,0.06,0.06,0.06,0.06,0.01,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1788008400,0.01,0.01,0.01,0.01,1.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1788040800,0.01,0.01,0.01,0.01,5.71,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1788076800,0.05,0.05,0.05,0.05,40.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1788094800,0.05,0.05,0.05,0.05,100.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
1788098400,0.05,0.05,0.05,0.05,86.0,candles-04,129d6add7be5d6c810b8d688238246611cba2b1aa1439daa98c22a49981355fb
