ts,open,high,low,close,volume,provenance,sha256
1787932800,0.31,0.31,0.31,0.31,15.38,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1787936400,0.13,0.13,0.13,0.13,0.01,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1787958000,0.1,0.1,0.1,0.1,249.91,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1787968800,0.09,0.09,0.04,0.04,254.91,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1787972400,0.07,0.08,0.07,0.08,120.65,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1787990400,0.16,0.16,0.16,0.16,100.0,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788022800,0.07,0.07,0.07,0.07,40.0,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788048000,0.08,0.08,0.08,0.08,200.0,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788058800,0.08,0.08,0.06,0.06,159.9,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788062400,0.08,0.08,0.08,0.08,23.48,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788102000,0.08,0.08,0.08,0.08,300.0,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788156000,0.06,0.06,0.06,0.06,78.18,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788174000,0.01,0.01,0.01,0.01,20.0,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788181200,0.01,0.01,0.01,0.01,2.15,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
1788188400,0.06,0.06,0.06,0.06,156.36,candles-03,150d6422e7c36f530e2e9ab63ae8193d82c7b2324adb5f340acca84e3a60e189
