ts,open,high,low,close,volume,provenance,sha256
1788638400,0.61,0.61,0.61,0.61,70.65,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788642000,0.58,0.58,0.58,0.58,22.88,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788649200,0.61,0.62,0.61,0.62,219.26,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788660000,0.58,0.58,0.58,0.58,29.74,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788663600,0.62,0.62,0.62,0.62,29.74,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788667200,0.62,0.62,0.58,0.58,19.39,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788670800,0.62,0.62,0.62,0.62,4.71,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788674400,0.59,0.59,0.59,0.59,3.19,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788688800,0.58,0.58,0.58,0.58,4.57,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788696000,0.61,0.61,0.61,0.61,7.98,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788699600,0.61,0.61,0.58,0.58,15.94,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788703200,0.58,0.61,0.57,0.6,276.05,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788721200,0.61,0.61,0.61,0.61,7.97,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
1788732000,0.61,0.61,0.58,0.6,34.6,candles-06,a31515c786425fdb2e36fb3ce90c518d615b15322f3e099af67d001901cad9b1
